 11  596.965371 4.556E-30 4.372E-04.05570.235 3655.48280.590.007300          0 1 0          0 1 0 13  5  9       14  0 14      434233837294713152    27.0   29.0
 11  597.224218 8.687E-30 4.705E-01.07090.265 5184.73430.66-.003330          0 2 0          1 0 0 13  4  9       12  1 12      434233837294713152    81.0   75.0
 11  597.297444 2.111E-27 3.349E-01.03350.195 3812.04690.350.012190          0 0 0          0 0 0 17  7 11       17  4 14      434426837260713049    35.0   35.0
 11  597.308655 9.493E-30 1.447E-03.08470.371 3600.05240.700.004170          0 2 0          0 2 0  6  5  1        6  0  6      534233837294713152    13.0   13.0
 11  597.455033 2.398E-30 4.289E-04.09160.391 3598.51590.72-.001320          0 0 1          0 2 0  5  2  3        5  2  4      534233837294713152    11.0   11.0
 11  597.532081 4.467E-30 2.291E-04.07770.371 3601.85890.63-.001000          1 0 0          0 2 0  6  2  5        6  1  6      534223837294713152    39.0   39.0
 11  597.791536 1.166E-30 2.002E+00.06940.333 5597.18310.620.012250          0 3 0          0 3 0  9  4  6        8  1  7      434233837294713152    19.0   17.0
 11  597.805598 1.893E-24 2.128E-05.08760.338  447.25240.720.003130          0 0 0          0 0 0  6  6  1        6  1  6      764426807260783049    39.0   39.0
 11  597.823116 3.368E-25 2.435E-02.05100.248 2142.59770.56-.006460          0 0 0          0 0 0 11  9  3       11  6  6      564426837260783049    23.0   23.0
 11  597.886533 7.079E-25 6.863E+01.02410.202 3685.41920.20-.001400          0 0 0          0 0 0 15 10  6       14  9  5      464426837260783049    31.0   29.0
 11  597.899424 2.124E-24 6.864E+01.02410.202 3685.40830.20-.001400          0 0 0          0 0 0 15 10  5       14  9  6      464426837260783049    93.0   87.0
 11  598.193660 2.287E-30 1.913E-09.06860.333 1411.61150.620.000000          0 0 0          0 0 0  9  8  1        8  6  3     q5422308079917122 0    57.0   51.0
 11  598.233143 1.517E-27 1.453E-01.04750.250 3654.21500.490.010220          0 1 0          0 1 0 13  5  9       13  2 12      534223837294713152    27.0   27.0
 11  598.301514 2.162E-28 9.850E-02.06840.265 3959.25340.68-.009930          0 1 0          0 1 0 12  8  4       12  5  7      534233837294713152    25.0   25.0
 11  598.509265 3.243E-30 3.987E-04.06850.412 3746.76270.61-.000540          0 0 1          0 2 0  5  4  2        4  4  1      534243837294713152    33.0   27.0
 11  598.776257 9.715E-30 2.608E-01.06470.333 4741.06700.600.003810          0 0 1          0 0 1  9  6  3        8  3  6      534233837294713152    19.0   17.0
 11  598.783154 1.070E-30 3.950E-04.06960.412 3746.77600.62-.000370          0 0 1          0 2 0  5  4  1        4  4  0      534233837294713152    11.0    9.0
 11  598.845120 3.717E-28 5.649E-02.08100.391 3598.51590.690.003480          0 2 0          0 2 0  6  5  1        5  2  4      534223837294713152    13.0   11.0
 11  598.871454 4.254E-30 3.341E-02.08250.333 4488.14570.710.004950          0 0 1          0 0 1  9  4  5        8  1  8      534233837294713152    19.0   17.0
 11  598.889365 5.120E-25 4.691E-02.04750.249 2433.80040.51-.006420          0 0 0          0 0 0 12  9  4       12  6  7      564426837260783049    75.0   75.0
 11  599.680977 6.742E-26 7.925E-02.04390.246 2748.09960.46-.005380          0 0 0          0 0 0 13  9  5       13  6  8      564426837260783049    27.0   27.0
 11  599.978086 4.723E-30 1.744E-05.06820.235 2983.39640.68-.005110          0 0 0          0 0 0 13 10  4       14  5  9      534233837260713049    27.0   29.0
 11  600.027256 1.740E-27 8.853E-05.05410.235 2327.91400.600.009760          0 0 0          0 0 0 13  7  6       14  2 13      534426837260713049    81.0   87.0
 11  600.064256 4.546E-30 8.182E-02.01370.161 5031.97800.05-.003350          0 1 0          0 0 0 19  1 18       20  4 17      474233837260713049   117.0  123.0
 11  600.103508 2.427E-21 2.691E+00.04420.323 1524.84790.410.008320          0 0 0          0 0 0 12  4  9       11  1 10      664326837260133049    75.0   69.0
 11  600.252624 1.517E-30 8.189E-02.01330.161 5031.79410.03-.003230          0 1 0          0 0 0 19  2 18       20  3 17      474233837260713049    39.0   41.0
 11  600.458897 1.366E-24 9.660E+01.01690.152 3831.17920.10-.000870          0 0 0          0 0 0 14 12  3       13 11  2      464426837260783049    87.0   81.0
 11  600.458899 4.553E-25 9.659E+01.01690.152 3831.17920.10-.000870          0 0 0          0 0 0 14 12  2       13 11  3      464426837260783049    29.0   27.0
 11  600.521165 3.728E-30 5.522E-03.08260.371 4095.31520.700.004980          1 0 0          1 0 0  7  5  3        6  0  6      434233837294713152    15.0   13.0
 11  600.572585 6.510E-26 1.224E-01.04020.251 3084.83570.41-.003550          0 0 0          0 0 0 14  9  6       14  6  9      564426837260783049    87.0   87.0
 11  600.661919 1.366E-24 1.662E+01.06020.289 3269.53980.590.015450          0 0 0          0 0 0 16  6 10       15  5 11      464626837260 13049    33.0   31.0
 11  600.738808 9.228E-28 1.048E+02.01410.265 5334.86020.05-.000810          0 1 0          0 1 0 13 12  1       12 11  2      434223837294713152    81.0   75.0
 11  600.738814 3.076E-28 1.048E+02.01410.265 5334.86020.05-.000810          0 1 0          0 1 0 13 12  2       12 11  1      434223837294713152    27.0   25.0
 11  600.888227 2.839E-29 2.660E-03.10560.480 3196.09340.760.001840          0 0 1          0 2 0  1  1  0        1  1  1      534243837294713152     3.0    3.0
 11  601.032085 4.648E-27 1.443E+00.05660.315 4068.70380.520.005280          0 2 0          0 2 0 10  3  8        9  0  9      534223837294713152    63.0   57.0
 11  601.499979 5.083E-30 2.129E-08.05570.281 1813.22340.550.000000          0 0 0          0 0 0 13  3 10       11  3  8     q5422308079917122 0    81.0   69.0
 11  601.553988 1.574E-29 8.861E-05.04540.221 3083.86520.530.006730          0 0 0          0 0 0 14  9  5       15  4 12      434233837260713049    29.0   31.0
 11  601.592154 9.179E-25 2.136E-01.07370.331 2318.53990.650.007110          0 1 0          0 1 0  8  5  3        7  2  6      564426807294783152    17.0   15.0
 11  601.722624 2.027E-27 7.542E+01.02500.250 5119.37560.23-.001330          0 1 0          0 1 0 14 10  5       13  9  4      434223837294713152    87.0   81.0
 11  601.724225 6.755E-28 7.540E+01.02500.250 5119.37420.23-.001330          0 1 0          0 1 0 14 10  4       13  9  5      434223837294713152    29.0   27.0
 11  601.759907 1.323E-28 5.165E-05.05010.235 2746.02350.560.004880          0 0 0          0 0 0 13  9  4       14  4 11      534433837260713049    81.0   87.0
 11  602.093704 5.839E-27 1.767E-01.03660.221 3443.19190.37-.001080          0 0 0          0 0 0 15  9  7       15  6 10      434426837260713049    31.0   31.0
 11  602.123115 9.290E-25 5.631E+01.02570.227 3824.99790.20-.002670          0 0 0          0 0 0 16  9  8       15  8  7      464426837260783049    99.0   93.0
 11  602.130762 3.829E-25 3.234E+00.05520.281 3136.41250.52-.004810          0 1 0          0 1 0 12  3  9       11  2 10      564426837294713152    25.0   23.0
 11  602.158428 2.879E-30 1.765E-04.08850.412 3375.29800.700.000890          1 0 0          0 2 0  5  1  5        4  0  4      534243837294713152    11.0    9.0
 11  602.247242 3.907E-30 2.426E-01.05080.265 5193.88220.510.012820          0 2 0          0 2 0 12  6  7       12  3 10      434233837294713152    75.0   75.0
 11  602.266335 4.185E-28 4.345E-01.02920.183 4432.86020.280.011920          0 0 0          0 0 0 18  8 11       18  5 14      434223837260713049   111.0  111.0
 11  602.728279 3.106E-25 5.644E+01.02540.229 3824.49850.19-.002150          0 0 0          0 0 0 16  9  7       15  8  8      464426837260783049    33.0   31.0
 11  603.246287 2.171E-29 3.537E-01.03830.221 4736.24170.390.013320          0 1 0          0 1 0 15  7  9       15  4 12      434233837294713152    31.0   31.0
 11  603.468433 4.311E-25 1.763E-02.08050.321 2130.49430.72-.000670          0 1 0          0 1 0  6  6  1        5  3  2      764426837294783152    39.0   33.0
 11  603.529466 3.745E-31 2.022E-05.08390.428 3255.34600.740.000000          1 0 0          0 2 0  3  2  2        2  1  1      5333308387659336 0     7.0    5.0
 11  604.448187 3.505E-22 1.370E+00.07020.387 1538.14950.650.004880          0 0 0          0 0 0 11  6  6       10  3  7      565420837274783029    23.0   21.0
 11  604.875036 4.000E-27 2.412E-01.03320.208 3822.24600.320.001740          0 0 0          0 0 0 16  9  8       16  6 11      434426837260713049    99.0   99.0
 11  604.875550 5.603E-30 1.922E-02.07140.371 4491.36980.70-.003040          0 0 1          0 0 1  7  7  1        6  4  2      534233837294713152    45.0   39.0
 11  604.888859 1.285E-30 1.944E+00.06070.315 5587.21790.54-.001780          0 3 0          0 3 0 10  2  8        9  1  9      434233837294713152    21.0   19.0
 11  605.058754 1.796E-29 2.931E-02.08250.333 4387.06290.710.004950          1 0 0          1 0 0  9  4  5        8  1  8      534233837294713152    57.0   51.0
 11  605.853337 3.686E-28 8.132E-09.08330.391  610.34120.690.000000          0 0 0          0 0 0  7  6  1        5  4  1     q7422308079917122 0    45.0   33.0
 11  605.868143 5.047E-25 2.879E+01.04590.289 3822.24600.450.014970          0 0 0          0 0 0 17  7 10       16  6 11      464426837260783049   105.0   99.0
 11  605.889204 4.400E-29 2.430E-10.08330.391  325.34790.690.000000          0 0 0          0 0 0  7  4  3        5  0  5     q7422308079917122 0    45.0   33.0
 11  606.015046 1.328E-29 1.330E-04.04150.208 3439.30680.490.008300          0 0 0          0 0 0 15  9  6       16  4 13      434233837260713049    93.0   99.0
 11  606.072338 1.484E-27 5.854E-02.06670.281 3659.90400.67-.009670          0 1 0          0 1 0 11  8  3       11  5  6      534223837294713152    69.0   69.0
 11  606.075339 1.231E-28 8.144E-09.08330.391  610.11440.690.000000          0 0 0          0 0 0  7  6  2        5  4  2     q7422308079917122 0    15.0   11.0
 11  606.181469 1.875E-30 1.925E-02.06970.371 4490.06390.68-.002890          0 0 1          0 0 1  7  7  0        6  4  3      534233837294713152    15.0   13.0
 11  606.188056 3.060E-28 7.195E-09.07810.371  648.97870.670.000000          0 0 0          0 0 0  8  5  4        6  3  4     q7422308079917122 0    51.0   39.0
 11  606.493886 9.385E-29 2.544E-05.05540.250 2426.19650.610.002880          0 0 0          0 0 0 12  9  3       13  4 10      534233837260713049    25.0   27.0
 11  606.717464 3.108E-25 4.343E+01.03060.256 4006.07320.260.002890          0 0 0          0 0 0 17  8  9       16  7 10      464426837260783049   105.0   99.0
 11  606.869570 5.043E-28 4.951E+01.03410.221 5342.34650.31-.007170          0 1 0          0 1 0 16  8  9       15  7  8      434223837294713152    99.0   93.0
 11  607.012342 3.974E-26 4.090E+01.04190.287 4428.11420.41-.013450          0 0 0          0 0 0 18  8 11       17  7 10      464426837260783049   111.0  105.0
 11  607.113700 1.268E-26 2.101E-01.04970.264 3567.17380.52-.004630          0 0 0          0 0 0 17  5 12       17  2 15      464426837260783049   105.0  105.0
 11  607.555239 1.446E-25 1.761E-02.07750.330 2126.40770.70-.000180          0 1 0          0 1 0  6  6  0        5  3  3      764426837294783152    13.0   11.0
 11  607.778991 1.670E-24 6.000E-04.07880.337  982.91170.710.004300          0 0 0          0 0 0  8  7  1        8  2  6      764626807260 13049    17.0   17.0
 11  608.053382 6.637E-24 2.746E-02.04870.253 1806.67000.55-.002240          0 0 0          0 0 0 13  3 10       13  0 13      564520837274 13029    81.0   81.0
 11  608.088035 3.823E-28 6.291E+01.02700.235 5208.99200.22-.002160          0 1 0          0 1 0 15  9  7       14  8  6      434223837294713152    31.0   29.0
 11  608.133418 2.735E-28 1.225E+02.00930.265 5612.4934-.05-.000250          0 1 0          0 1 0 13 13  0       12 12  1      434223837294713152    81.0   75.0
 11  608.133418 9.118E-29 1.225E+02.00930.265 5612.4934-.05-.000250          0 1 0          0 1 0 13 13  1       12 12  0      434233837294713152    27.0   25.0
 11  608.201444 1.148E-27 6.297E+01.02680.235 5208.89530.22-.001980          0 1 0          0 1 0 15  9  6       14  8  7      434223837294713152    93.0   87.0
 11  608.485234 5.280E-28 2.192E+01.06020.221 4938.25370.590.015450          0 1 0          0 1 0 16  6 10       15  5 11      434223837294713152    33.0   31.0
 11  608.528751 6.020E-31 8.673E-02.08610.425 5002.56870.670.000000          0 3 0          0 3 0  6  4  2        5  1  5      4333308387659336 0    13.0   11.0
 11  608.593956 2.403E-28 1.655E-04.04710.208 2660.94580.550.005900          0 0 0          0 0 0 15  5 11       16  0 16      534433837260713049    31.0   33.0
 11  608.666429 7.774E-24 2.422E-03.07660.335 1201.92150.680.005100          0 0 0          0 0 0  9  7  2        9  2  7      667620837274 13029    57.0   57.0
 11  608.787058 6.759E-30 4.279E+00.04580.265 5683.33260.440.014200          0 0 1          0 0 1 13  5  9       12  2 10      434233837294713152    81.0   75.0
 11  609.016133 8.269E-29 5.803E-07.08030.298 1616.45310.75-.002260          0 0 0          0 0 0  9  9  1       10  4  6      534233837260713049    19.0   21.0
 11  609.268736 1.334E-29 2.205E-02.07600.333 4387.06290.680.002630          0 2 0          1 0 0  9  6  3        8  1  8      534233837294713152    57.0   51.0
 11  609.438293 1.608E-30 7.346E-02.07640.298 4864.37330.72-.004040          0 2 0          0 2 0 10  7  3       10  4  6      434233837294713152    21.0   21.0
 11  609.574969 2.611E-28 3.139E-01.03020.195 4221.03940.280.004610          0 0 0          0 0 0 17  9  9       17  6 12      434233837260713049    35.0   35.0
 11  609.681051 1.494E-25 1.136E+02.01220.125 4087.98010.60-.000650          0 0 0          0 0 0 14 13  1       13 12  2      46440683726078 049    29.0   27.0
 11  609.681051 4.481E-25 1.135E+02.01220.125 4087.98010.60-.000650          0 0 0          0 0 0 14 13  2       13 12  1      46440683726078 049    87.0   81.0
 11  609.716011 3.210E-24 1.235E+00.05120.304 2705.13960.47-.000840          0 1 0          0 1 0 11  2  9       10  1 10      564526837294 13152    69.0   63.0
 11  609.842770 1.574E-30 1.971E-04.06600.281 3650.50900.63-.008300          0 2 0          0 1 0 10  0 10       11  5  7      534233837294713152    21.0   23.0
 11  609.973935 7.718E-31 1.811E+00.05650.273 5726.06220.550.000000          0 0 1          1 0 0 13  5  8       12  3  9      4333308387659336 0    27.0   25.0
 11  610.107959 8.761E-28 3.057E-02.06470.298 3387.40070.66-.008100          0 1 0          0 1 0 10  8  2       10  5  5      534223837294713152    21.0   21.0
 11  610.173166 6.426E-24 3.570E-03.07390.342 1114.53220.680.006850          0 0 0          0 0 0 10  5  5       10  0 10      564426837260783049    21.0   21.0
 11  610.380983 1.708E-28 5.014E+01.03080.221 5339.48800.260.000010          0 1 0          0 1 0 16  8  8       15  7  9      434233837294713152    33.0   31.0
 11  610.415014 4.963E-28 8.734E-01.07860.333 4173.22570.700.009030          0 2 0          0 2 0  9  5  5        8  2  6      434223837294713152    19.0   17.0
 11  610.740446 7.557E-30 6.283E-05.05880.250 3127.80280.59-.014260          0 1 0          0 0 0 12  3  9       13  8  6      574233837260713049    25.0   27.0
 11  610.785595 7.161E-28 1.106E-04.07000.250 2533.79320.65-.000600          0 1 0          0 0 0 12  1 12       13  4  9      574223837260713049    75.0   81.0
 11  610.788127 6.956E-27 3.837E-03.07320.333 2490.35410.670.005760          0 1 0          0 1 0  8  6  2        8  1  7      534426837294713152    17.0   17.0
 11  610.792382 9.300E-30 1.951E+00.06860.281 5439.05630.640.014970          1 0 0          1 0 0 12  6  7       11  3  8      434233837294713152    75.0   69.0
 11  610.825463 7.581E-28 3.378E-03.06690.333 2920.13210.69-.004000          0 1 0          0 1 0  8  8  0        8  5  3      534223837294713152    17.0   17.0
 11  611.033399 6.532E-26 2.059E-01.03630.237 3211.21260.400.011130          0 0 0          0 0 0 16  6 11       16  3 14      564426837260783049    99.0   99.0
 11  611.324536 2.277E-27 3.379E-03.06590.333 2919.63300.69-.003730          0 1 0          0 1 0  8  8  1        8  5  4      534426837294713152    51.0   51.0
 11  611.370185 3.289E-27 1.281E-02.06460.315 3141.04600.66-.005610          0 1 0          0 1 0  9  8  1        9  5  4      534426837294713152    57.0   57.0
 11  611.468051 3.964E-29 9.401E-04.10280.456 3237.91730.750.000930          0 0 1          0 2 0  2  1  1        2  1  2      534243837294713152    15.0   15.0
 11  611.997327 1.126E-29 2.632E-02.08340.371 4408.02880.74-.011290          1 0 0          0 0 1  7  7  0        6  3  3      534233837294713152    45.0   39.0
 11  611.998561 3.286E-30 6.992E-02.03260.265 4967.49080.28-.010780          1 0 0          0 2 0 12  3 10       12  2 11      434233837294713152    75.0   75.0
 11  612.404378 1.476E-24 7.666E-05.08380.359  782.40980.730.002800          0 0 0          0 0 0  7  7  0        7  2  5      764426807260783049    45.0   45.0
 11  612.449549 4.006E-29 2.331E-01.06470.333 4643.99910.600.003810          1 0 0          1 0 0  9  6  3        8  3  6      434233837294713152    57.0   51.0
 11  612.632400 2.616E-25 8.390E+01.02140.185 3922.33110.17-.001100          0 0 0          0 0 0 15 11  5       14 10  4      464426837260783049    31.0   29.0
 11  612.632958 7.847E-25 8.389E+01.02140.185 3922.33060.17-.001100          0 0 0          0 0 0 15 11  4       14 10  5      464426837260783049    93.0   87.0
 11  612.751144 9.011E-29 4.517E-04.04570.235 3264.33740.49-.016690          0 1 0          0 0 0 13  2 11       14  7  8      574233837260713049    81.0   87.0
 11  612.835064 2.042E-30 1.842E-04.07680.391 3482.48020.61-.004170          1 0 0          0 2 0  6  0  6        5  1  5      534233837294713152    13.0   11.0
 11  612.868521 1.406E-29 9.844E-02.03150.371 4407.15760.33-.019930          1 0 0          0 2 0  7  7  1        6  6  0      534233837294713152    15.0   13.0
 11  612.940340 1.101E-27 1.283E-02.06150.315 3139.47580.64-.004460          0 1 0          0 1 0  9  8  2        9  5  5      534223837294713152    19.0   19.0
 11  612.950072 2.189E-22 6.681E-03.08650.363  446.69660.700.006830          0 0 0          0 0 0  7  5  3        6  0  6      766421807274783029    15.0   13.0
 11  612.979827 3.177E-29 7.413E-02.03150.371 4407.04630.33-.019900          1 0 0          0 2 0  7  7  0        6  6  1      534233837294713152    45.0   39.0
 11  613.135610 3.706E-30 5.682E-11.08870.412  275.49700.710.000000          0 0 0          0 0 0  6  5  1        4  1  3     q7322308079917122 0    13.0    9.0
 11  613.139040 1.954E-30 1.384E-04.05650.221 3624.18130.64-.008830          0 1 0          0 0 0 16  0 16       15  7  9      474233837260713049    33.0   31.0
 11  613.193802 3.781E-30 4.428E+00.04580.265 5581.10940.440.014200          1 0 0          1 0 0 13  5  9       12  2 10      434233837294713152    27.0   25.0
 11  613.331766 4.716E-25 9.506E-02.05070.266 2631.26890.53-.004800          0 0 0          0 0 0 15  4 11       15  1 14      564426837260783049    93.0   93.0
 11  613.499609 1.140E-29 1.824E-06.06330.281 2522.26520.66-.005420          0 1 0          0 0 0 11  1 10       11  8  3      574233837260713049    69.0   69.0
 11  613.712559 1.411E-30 3.858E-04.06870.352 3739.51880.57-.003200          1 0 0          0 2 0  7  2  6        7  1  7      534243837294713152    15.0   15.0
 11  613.785320 4.865E-29 1.646E-04.04390.208 3211.21260.520.011470          0 0 0          0 0 0 15  8  7       16  3 14      534233837260713049    93.0   99.0
 11  614.057798 4.669E-30 3.678E-01.04620.172 5326.98310.47-.014450          0 0 0          0 0 0 19 10  9       19  7 12      434233837260713049   117.0  117.0
 11  614.065109 3.625E-28 3.767E-02.01690.183 3940.58730.10-.004580          0 1 0          0 0 0 17  0 17       18  3 16      474223837260713049   105.0  111.0
 11  614.107897 1.208E-28 3.766E-02.01690.183 3940.54490.10-.004580          0 1 0          0 0 0 17  1 17       18  2 16      474233837260713049    35.0   37.0
 11  614.242826 2.658E-27 3.068E-02.05740.298 3383.26540.59-.005080          0 1 0          0 1 0 10  8  3       10  5  6      534426837294713152    63.0   63.0
 11  614.375844 3.071E-30 4.039E+00.06120.265 5830.25920.590.018060          0 0 1          0 0 1 13  6  8       12  3  9      434233837294713152    81.0   75.0
 11  614.576741 2.612E-23 9.232E+00.05550.339 2746.02350.530.011220          0 0 0          0 0 0 15  5 10       14  4 11      566621837274 13029    93.0   87.0
 11  614.745743 9.474E-30 2.045E-06.08000.333 2495.16580.720.001950          0 1 0          0 1 0  7  7  0        8  2  7      634233837294713152    45.0   51.0
